policy_id,customer_age,region_code,region_density,subscription_length,property_age,property_value,property_type,coverage_amount,claim_date,claim_type,claim_amount,deductible_met,year,month,year_month
POL027834,38,C3,4076,4.9,18,232000,Condo,198000,2024-07-16,Theft,3123.29,True,2024,7,2024-07
POL026848,43,C8,8794,7.5,32,449000,Single-Family,420000,2024-07-19,Water Damage,14392.68,True,2024,7,2024-07
POL055896,54,C8,8794,11.9,64,260000,Single-Family,212000,2024-07-07,Theft,4770.39,True,2024,7,2024-07
POL023947,56,C8,8794,10.3,3,287000,Condo,250000,2024-07-19,Fire (Non-Wildfire),24494.48,True,2024,7,2024-07
POL003079,42,C13,5410,0.5,18,359000,Single-Family,299000,2024-07-13,Liability,14797.16,True,2024,7,2024-07
POL031045,36,C14,7788,12.2,25,494000,Single-Family,420000,2024-07-10,Liability,16968.21,True,2024,7,2024-07
POL005273,56,C13,5410,11.3,18,326000,Townhouse,323000,2024-07-05,Wind/Hail,6426.72,True,2024,7,2024-07
POL025056,40,C3,4076,9.2,22,375000,Single-Family,371000,2024-07-16,Liability,10268.27,True,2024,7,2024-07
POL018869,49,C7,6112,9.7,7,285000,Single-Family,264000,2024-07-26,Water Damage,5509.8,True,2024,7,2024-07
POL050240,38,C13,5410,11.4,36,246000,Townhouse,234000,2024-07-03,Theft,2905.02,True,2024,7,2024-07
POL011571,43,C8,8794,10.5,51,299000,Condo,249000,2024-07-16,Theft,3933.58,True,2024,7,2024-07
POL024420,47,C14,7788,12.0,18,375000,Single-Family,306000,2024-07-08,Water Damage,4474.39,True,2024,7,2024-07
POL027326,38,C5,34738,0.3,18,545000,Single-Family,440000,2024-07-15,Water Damage,10144.69,True,2024,7,2024-07
POL043548,52,C3,4076,3.3,20,376000,Single-Family,324000,2024-07-08,Water Damage,9804.58,True,2024,7,2024-07
POL024619,38,C3,4076,10.1,19,155000,Townhouse,131000,2024-07-03,Water Damage,7242.63,True,2024,7,2024-07
POL030197,41,C5,34738,3.0,32,417000,Townhouse,359000,2024-07-01,Liability,20672.95,True,2024,7,2024-07
POL056598,39,C8,8794,4.4,9,470000,Single-Family,427000,2024-07-11,Fire (Non-Wildfire),17228.98,True,2024,7,2024-07
POL025372,39,C8,8794,6.4,29,178000,Single-Family,168000,2024-07-27,Liability,5673.11,True,2024,7,2024-07
POL025475,49,C8,8794,12.0,26,376000,Single-Family,343000,2024-07-26,Liability,15122.41,True,2024,7,2024-07
POL009718,45,C2,27003,0.8,1,185000,Single-Family,174000,2024-07-07,Theft,1183.61,True,2024,7,2024-07
POL013019,40,C13,5410,4.8,1,255000,Single-Family,236000,2024-07-25,Liability,8209.62,True,2024,7,2024-07
POL018932,37,C10,73430,9.6,20,600000,Single-Family,534000,2024-07-15,Water Damage,8074.83,True,2024,7,2024-07
POL043168,49,C3,4076,0.8,1,288000,Single-Family,275000,2024-07-23,Water Damage,9917.76,True,2024,7,2024-07
POL023116,35,C10,73430,3.7,21,524000,Condo,423000,2024-07-06,Fire (Non-Wildfire),35895.8,True,2024,7,2024-07
POL026239,53,C8,8794,6.2,40,371000,Single-Family,331000,2024-07-16,Water Damage,1533.67,True,2024,7,2024-07
POL026521,35,C14,7788,12.4,1,440000,Condo,431000,2024-07-10,Wind/Hail,8267.35,True,2024,7,2024-07
POL034970,69,C12,34791,11.3,9,575000,Single-Family,538000,2024-07-06,Theft,2551.72,True,2024,7,2024-07
POL020297,49,C5,34738,3.0,1,518000,Condo,484000,2024-07-08,Liability,7188.36,True,2024,7,2024-07
POL002991,39,C5,34738,3.2,40,462000,Duplex,457000,2024-07-07,Water Damage,9345.2,True,2024,7,2024-07
POL030895,36,C7,6112,8.2,27,249000,Single-Family,238000,2024-07-27,Wind/Hail,5420.76,True,2024,7,2024-07
POL047579,36,C3,4076,2.5,38,334000,Single-Family,307000,2024-07-11,Theft,2317.76,True,2024,7,2024-07
POL028387,53,C8,8794,10.1,47,271000,Single-Family,222000,2024-07-09,Theft,1806.57,True,2024,7,2024-07
POL050537,35,C8,8794,11.0,38,356000,Condo,340000,2024-07-10,Water Damage,12564.57,True,2024,7,2024-07
POL050100,50,C14,7788,11.9,42,203000,Single-Family,199000,2024-07-07,Theft,1346.22,True,2024,7,2024-07
POL013641,37,C7,6112,4.1,1,329000,Single-Family,316000,2024-07-16,Liability,11711.69,True,2024,7,2024-07
POL030625,47,C5,34738,1.2,26,521000,Condo,442000,2024-07-26,Water Damage,4267.9,True,2024,7,2024-07
POL021324,40,C5,34738,6.3,27,317000,Condo,293000,2024-07-19,Theft,2671.19,True,2024,7,2024-07
POL047769,35,C13,5410,1.0,25,323000,Single-Family,262000,2024-07-16,Theft,2087.19,True,2024,7,2024-07
POL014610,50,C13,5410,11.1,11,323000,Single-Family,314000,2024-07-12,Water Damage,1963.04,True,2024,7,2024-07
POL041260,56,C14,7788,11.1,20,400000,Condo,327000,2024-07-16,Fire (Non-Wildfire),14584.91,True,2024,7,2024-07
POL001076,50,C12,34791,8.8,42,400000,Single-Family,362000,2024-07-28,Fire (Non-Wildfire),37394.69,True,2024,7,2024-07
POL040877,47,C3,4076,5.4,23,142000,Single-Family,127000,2024-07-08,Wind/Hail,4049.18,True,2024,7,2024-07
POL048813,44,C3,4076,3.0,18,307000,Single-Family,253000,2024-07-08,Theft,2179.55,True,2024,7,2024-07
POL019691,38,C12,34791,10.8,29,469000,Single-Family,461000,2024-07-15,Water Damage,8473.64,True,2024,7,2024-07
POL013181,39,C3,4076,4.3,45,146000,Single-Family,146000,2024-07-26,Liability,14694.22,True,2024,7,2024-07
POL058520,44,C5,34738,2.8,4,656000,Single-Family,609000,2024-07-05,Water Damage,2603.29,True,2024,7,2024-07
POL001548,41,C8,8794,6.0,32,242000,Single-Family,204000,2024-08-25,Water Damage,12567.98,True,2024,8,2024-08
POL050520,61,C14,7788,11.3,15,303000,Single-Family,258000,2024-08-24,Theft,530.9,False,2024,8,2024-08
POL048707,68,C7,6112,0.7,15,246000,Condo,242000,2024-08-11,Liability,16987.89,True,2024,8,2024-08
POL002184,40,C8,8794,9.4,15,297000,Single-Family,248000,2024-08-18,Theft,2760.91,True,2024,8,2024-08
POL037741,40,C3,4076,11.3,2,295000,Townhouse,273000,2024-08-05,Wind/Hail,7151.14,True,2024,8,2024-08
POL039450,37,C14,7788,11.9,17,298000,Single-Family,282000,2024-08-22,Water Damage,14064.29,True,2024,8,2024-08
POL036743,61,C8,8794,12.4,32,100000,Condo,95000,2024-08-12,Wind/Hail,5962.2,True,2024,8,2024-08
POL033311,45,C2,27003,11.0,35,243000,Single-Family,242000,2024-08-28,Liability,16169.29,True,2024,8,2024-08
POL052563,43,C2,27003,7.5,1,441000,Condo,420000,2024-08-09,Water Damage,4468.77,True,2024,8,2024-08
POL039948,40,C8,8794,9.9,22,305000,Single-Family,270000,2024-08-24,Water Damage,12866.24,True,2024,8,2024-08
POL017347,37,C5,34738,0.1,19,299000,Single-Family,274000,2024-08-02,Water Damage,9692.29,True,2024,8,2024-08
POL045525,36,C9,17804,0.9,25,385000,Single-Family,367000,2024-08-22,Wind/Hail,6189.65,True,2024,8,2024-08
POL015891,36,C3,4076,0.2,32,203000,Single-Family,175000,2024-08-05,Water Damage,6714.47,True,2024,8,2024-08
POL002576,51,C2,27003,11.6,48,193000,Single-Family,166000,2024-08-21,Theft,3493.24,True,2024,8,2024-08
POL046459,49,C13,5410,1.2,34,224000,Single-Family,179000,2024-08-27,Water Damage,1678.24,True,2024,8,2024-08
POL009845,47,C13,5410,11.8,20,346000,Duplex,293000,2024-08-23,Theft,3438.86,True,2024,8,2024-08
POL048318,41,C13,5410,0.5,40,341000,Single-Family,324000,2024-08-16,Water Damage,7326.42,True,2024,8,2024-08
POL036690,56,C9,17804,0.7,20,310000,Single-Family,263000,2024-08-01,Wind/Hail,2766.09,True,2024,8,2024-08
POL002418,43,C10,73430,7.5,17,693000,Townhouse,681000,2024-08-03,Wind/Hail,9464.34,True,2024,8,2024-08
POL054955,53,C5,34738,9.1,12,402000,Condo,352000,2024-08-25,Theft,3467.75,True,2024,8,2024-08
POL050060,47,C8,8794,10.4,28,321000,Single-Family,273000,2024-08-10,Water Damage,10799.93,True,2024,8,2024-08
POL043833,50,C8,8794,11.8,24,259000,Single-Family,220000,2024-08-05,Water Damage,4311.89,True,2024,8,2024-08
POL004604,39,C3,4076,8.1,22,298000,Single-Family,255000,2024-08-23,Theft,500.0,False,2024,8,2024-08
POL015260,47,C5,34738,0.2,19,348000,Single-Family,326000,2024-08-23,Water Damage,9002.48,True,2024,8,2024-08
POL050633,40,C3,4076,9.0,8,134000,Single-Family,130000,2024-08-07,Water Damage,7178.42,True,2024,8,2024-08
POL005697,44,C2,27003,3.0,8,364000,Single-Family,340000,2024-08-17,Theft,2627.73,True,2024,8,2024-08
POL033501,44,C3,4076,11.0,40,451000,Single-Family,382000,2024-08-20,Wind/Hail,4488.65,True,2024,8,2024-08
POL036840,40,C12,34791,5.7,32,491000,Duplex,484000,2024-08-10,Theft,879.12,False,2024,8,2024-08
POL055847,54,C10,73430,12.2,32,681000,Single-Family,601000,2024-08-15,Wind/Hail,7206.19,True,2024,8,2024-08
POL029648,53,C17,65567,3.4,46,320000,Single-Family,297000,2024-08-19,Liability,9474.63,True,2024,8,2024-08
POL015790,52,C2,27003,11.6,9,239000,Condo,200000,2024-08-12,Water Damage,8227.82,True,2024,8,2024-08
POL015406,42,C8,8794,10.7,16,388000,Single-Family,359000,2024-08-06,Fire (Non-Wildfire),39024.54,True,2024,8,2024-08
POL051860,47,C2,27003,1.4,1,361000,Townhouse,332000,2024-08-06,Wind/Hail,7877.48,True,2024,8,2024-08
POL050525,50,C2,27003,12.4,34,414000,Single-Family,348000,2024-08-12,Wind/Hail,7134.56,True,2024,8,2024-08
POL039547,46,C10,73430,5.3,16,716000,Condo,704000,2024-08-06,Wind/Hail,8423.59,True,2024,8,2024-08
POL002188,38,C7,6112,5.1,26,142000,Single-Family,126000,2024-08-10,Liability,8815.02,True,2024,8,2024-08
POL022351,45,C5,34738,1.0,32,424000,Condo,349000,2024-08-14,Wind/Hail,3840.05,True,2024,8,2024-08
POL048169,41,C8,8794,9.6,42,146000,Condo,122000,2024-08-23,Liability,15713.65,True,2024,8,2024-08
POL021426,37,C7,6112,1.0,23,170000,Single-Family,150000,2024-08-11,Water Damage,6956.94,True,2024,8,2024-08
POL049339,49,C8,8794,0.2,1,100000,Single-Family,86000,2024-08-22,Liability,12143.27,True,2024,8,2024-08
POL057249,47,C8,8794,11.8,24,321000,Condo,284000,2024-08-02,Water Damage,6666.18,True,2024,8,2024-08
POL023025,45,C5,34738,8.2,27,492000,Townhouse,432000,2024-08-06,Theft,3953.35,True,2024,8,2024-08
POL020463,47,C8,8794,8.6,12,233000,Single-Family,209000,2024-08-18,Theft,828.85,False,2024,8,2024-08
POL047229,40,C5,34738,5.6,1,397000,Condo,394000,2024-08-22,Theft,1971.77,True,2024,8,2024-08
POL028777,45,C8,8794,9.5,33,242000,Condo,226000,2024-08-03,Wind/Hail,5469.46,True,2024,8,2024-08
POL020173,37,C2,27003,10.6,22,358000,Condo,327000,2024-08-17,Theft,1704.57,True,2024,8,2024-08
POL055612,37,C13,5410,6.3,39,295000,Single-Family,276000,2024-08-27,Liability,12470.31,True,2024,8,2024-08
POL057416,41,C14,7788,7.7,37,280000,Condo,243000,2024-09-01,Theft,2038.05,True,2024,9,2024-09
POL042074,47,C11,6108,12.5,8,326000,Single-Family,308000,2024-09-01,Wind/Hail,4899.07,True,2024,9,2024-09
POL015407,41,C3,4076,0.8,15,374000,Single-Family,371000,2024-09-25,Water Damage,9095.21,True,2024,9,2024-09
POL046487,35,C2,27003,4.9,43,412000,Single-Family,338000,2024-09-15,Other,3807.27,True,2024,9,2024-09
POL036939,39,C5,34738,5.1,40,383000,Single-Family,310000,2024-09-27,Wind/Hail,5512.83,True,2024,9,2024-09
POL036514,48,C3,4076,9.2,18,193000,Single-Family,160000,2024-09-04,Wind/Hail,5963.84,True,2024,9,2024-09
POL040023,47,C8,8794,10.6,32,543000,Single-Family,514000,2024-09-14,Water Damage,12891.21,True,2024,9,2024-09
POL003489,38,C5,34738,12.5,63,440000,Single-Family,369000,2024-09-08,Wind/Hail,5910.54,True,2024,9,2024-09
POL014812,51,C9,17804,1.8,60,162000,Single-Family,149000,2024-09-05,Theft,2586.74,True,2024,9,2024-09
POL027504,43,C8,8794,3.5,23,450000,Single-Family,401000,2024-09-14,Water Damage,5441.91,True,2024,9,2024-09
POL046290,47,C5,34738,3.5,18,457000,Condo,454000,2024-09-12,Theft,1880.96,True,2024,9,2024-09
POL040091,48,C3,4076,3.1,27,424000,Single-Family,394000,2024-09-02,Water Damage,10498.6,True,2024,9,2024-09
POL056115,50,C8,8794,4.9,41,266000,Townhouse,216000,2024-09-03,Water Damage,8219.81,True,2024,9,2024-09
POL019601,40,C13,5410,12.2,24,329000,Single-Family,292000,2024-09-09,Water Damage,12996.42,True,2024,9,2024-09
POL036248,50,C5,34738,1.0,31,487000,Condo,454000,2024-09-28,Water Damage,6790.16,True,2024,9,2024-09
POL044718,38,C15,290,11.9,25,319000,Single-Family,314000,2024-09-22,Wind/Hail,4239.85,True,2024,9,2024-09
POL041640,39,C5,34738,10.7,25,441000,Condo,390000,2024-09-04,Wind/Hail,4817.58,True,2024,9,2024-09
POL055993,49,C2,27003,3.9,18,602000,Single-Family,573000,2024-09-06,Theft,1256.63,True,2024,9,2024-09
POL018302,44,C8,8794,10.6,35,271000,Townhouse,244000,2024-09-28,Liability,7744.21,True,2024,9,2024-09
POL043382,40,C5,34738,1.6,22,464000,Single-Family,406000,2024-09-15,Theft,2537.71,True,2024,9,2024-09
POL010160,56,C2,27003,1.7,1,555000,Condo,507000,2024-09-21,Water Damage,10177.08,True,2024,9,2024-09
POL034299,45,C14,7788,5.8,42,262000,Townhouse,256000,2024-09-26,Water Damage,12065.1,True,2024,9,2024-09
POL022771,53,C8,8794,2.7,20,323000,Townhouse,315000,2024-09-11,Wind/Hail,9431.47,True,2024,9,2024-09
POL040137,50,C16,16206,0.8,10,527000,Duplex,428000,2024-09-03,Theft,3067.95,True,2024,9,2024-09
POL018805,50,C8,8794,10.6,29,410000,Single-Family,385000,2024-09-28,Fire (Non-Wildfire),30604.05,True,2024,9,2024-09
POL022061,53,C8,8794,5.4,36,283000,Single-Family,234000,2024-09-20,Theft,2478.17,True,2024,9,2024-09
POL003310,38,C8,8794,10.6,3,454000,Single-Family,441000,2024-09-26,Water Damage,5374.19,True,2024,9,2024-09
POL039524,45,C10,73430,1.2,27,520000,Single-Family,432000,2024-09-13,Theft,949.59,False,2024,9,2024-09
POL023781,40,C8,8794,0.9,12,189000,Single-Family,188000,2024-09-08,Wind/Hail,6740.32,True,2024,9,2024-09
POL044898,39,C8,8794,3.6,17,217000,Townhouse,215000,2024-09-17,Water Damage,10336.43,True,2024,9,2024-09
POL038842,36,C10,73430,0.9,10,800000,Single-Family,700000,2024-09-22,Water Damage,13679.91,True,2024,9,2024-09
POL036020,48,C2,27003,9.6,22,387000,Single-Family,339000,2024-09-24,Theft,3826.6,True,2024,9,2024-09
POL047849,45,C5,34738,10.5,22,552000,Duplex,452000,2024-09-20,Water Damage,10863.24,True,2024,9,2024-09
POL052363,40,C2,27003,2.3,24,487000,Single-Family,471000,2024-09-01,Wind/Hail,7238.48,True,2024,9,2024-09
POL022765,40,C7,6112,12.3,3,194000,Single-Family,177000,2024-09-24,Theft,1616.55,True,2024,9,2024-09
POL055999,48,C15,290,0.4,14,174000,Townhouse,174000,2024-09-12,Liability,3960.6,True,2024,9,2024-09
POL030105,50,C9,17804,0.9,38,332000,Condo,276000,2024-09-27,Theft,2816.99,True,2024,9,2024-09
POL019558,43,C10,73430,0.9,3,602000,Single-Family,527000,2024-09-20,Liability,17034.41,True,2024,9,2024-09
POL026576,45,C8,8794,5.6,28,335000,Townhouse,308000,2024-09-09,Water Damage,9675.59,True,2024,9,2024-09
POL015748,40,C8,8794,7.3,42,539000,Single-Family,522000,2024-09-27,Theft,1636.35,True,2024,9,2024-09
POL057788,36,C8,8794,6.0,1,288000,Single-Family,259000,2024-10-15,Theft,810.64,False,2024,10,2024-10
POL031614,47,C1,4990,8.6,41,299000,Townhouse,276000,2024-10-08,Theft,968.05,False,2024,10,2024-10
POL056033,35,C8,8794,12.4,39,210000,Condo,183000,2024-10-21,Water Damage,11324.43,True,2024,10,2024-10
POL057494,35,C14,7788,4.6,1,284000,Single-Family,269000,2024-10-24,Water Damage,7285.16,True,2024,10,2024-10
POL051137,54,C5,34738,0.1,30,495000,Single-Family,443000,2024-10-03,Water Damage,9180.91,True,2024,10,2024-10
POL016305,44,C8,8794,3.4,10,286000,Single-Family,255000,2024-10-05,Theft,2031.7,True,2024,10,2024-10
POL052267,57,C13,5410,7.2,46,180000,Single-Family,167000,2024-10-18,Fire (Non-Wildfire),26206.83,True,2024,10,2024-10
POL025727,41,C11,6108,11.8,15,349000,Single-Family,284000,2024-10-01,Fire (Non-Wildfire),35818.04,True,2024,10,2024-10
POL042332,39,C11,6108,7.8,31,305000,Single-Family,254000,2024-10-08,Theft,3053.6,True,2024,10,2024-10
POL049315,42,C8,8794,2.6,39,265000,Single-Family,224000,2024-10-15,Liability,14776.97,True,2024,10,2024-10
POL048778,40,C5,34738,0.2,23,566000,Single-Family,517000,2024-10-05,Theft,2606.71,True,2024,10,2024-10
POL056297,35,C5,34738,1.3,40,123000,Single-Family,115000,2024-10-19,Liability,16176.72,True,2024,10,2024-10
POL032286,43,C17,65567,0.5,20,607000,Condo,502000,2024-10-23,Theft,4439.72,True,2024,10,2024-10
POL051701,39,C8,8794,6.0,10,196000,Single-Family,190000,2024-10-10,Water Damage,5575.77,True,2024,10,2024-10
POL033326,67,C8,8794,10.7,24,239000,Single-Family,229000,2024-10-16,Water Damage,13864.17,True,2024,10,2024-10
POL049844,47,C5,34738,0.3,19,453000,Single-Family,396000,2024-10-01,Water Damage,4741.49,True,2024,10,2024-10
POL047466,50,C2,27003,11.2,48,443000,Condo,380000,2024-10-03,Theft,2106.18,True,2024,10,2024-10
POL027362,40,C13,5410,8.3,35,162000,Single-Family,137000,2024-10-02,Theft,1343.15,True,2024,10,2024-10
POL027326,38,C5,34738,0.3,18,545000,Single-Family,440000,2024-10-27,Water Damage,12729.93,True,2024,10,2024-10
POL026015,56,C13,5410,8.8,41,381000,Single-Family,367000,2024-10-22,Theft,2562.07,True,2024,10,2024-10
POL023911,54,C8,8794,5.8,34,365000,Single-Family,301000,2024-10-21,Water Damage,8021.52,True,2024,10,2024-10
POL024278,44,C8,8794,11.6,1,161000,Single-Family,148000,2024-10-27,Wind/Hail,4172.24,True,2024,10,2024-10
POL057843,59,C9,17804,5.2,32,204000,Single-Family,181000,2024-10-04,Liability,14363.31,True,2024,10,2024-10
POL045309,35,C8,8794,10.3,40,308000,Single-Family,295000,2024-10-19,Theft,2374.9,True,2024,10,2024-10
POL017439,53,C3,4076,9.0,7,433000,Single-Family,374000,2024-10-01,Theft,2711.89,True,2024,10,2024-10
POL047837,44,C9,17804,2.0,43,237000,Single-Family,221000,2024-10-26,Wind/Hail,3364.53,True,2024,10,2024-10
POL005657,45,C2,27003,4.7,38,513000,Condo,465000,2024-10-26,Liability,6282.09,True,2024,10,2024-10
POL018417,39,C3,4076,0.1,26,181000,Single-Family,154000,2024-10-26,Theft,3645.21,True,2024,10,2024-10
POL020946,41,C7,6112,0.1,9,442000,Single-Family,427000,2024-10-17,Water Damage,8263.47,True,2024,10,2024-10
POL048406,37,C11,6108,2.9,24,218000,Single-Family,218000,2024-10-16,Water Damage,10129.98,True,2024,10,2024-10
POL023050,48,C13,5410,1.4,29,387000,Condo,381000,2024-10-17,Wind/Hail,5206.37,True,2024,10,2024-10
POL047998,53,C8,8794,11.4,39,288000,Single-Family,235000,2024-10-13,Water Damage,8756.18,True,2024,10,2024-10
POL002264,39,C3,4076,2.8,26,143000,Single-Family,125000,2024-10-16,Other,3596.72,True,2024,10,2024-10
POL045619,50,C8,8794,3.6,19,379000,Single-Family,309000,2024-10-18,Fire (Non-Wildfire),34450.69,True,2024,10,2024-10
POL020929,61,C9,17804,10.7,41,448000,Single-Family,395000,2024-10-14,Liability,7519.97,True,2024,10,2024-10
POL026490,44,C10,73430,10.1,18,594000,Single-Family,537000,2024-10-26,Fire (Non-Wildfire),24130.62,True,2024,10,2024-10
POL022347,42,C14,7788,11.9,1,497000,Townhouse,417000,2024-10-12,Liability,7919.09,True,2024,10,2024-10
POL058454,39,C1,4990,5.2,27,275000,Single-Family,229000,2024-10-16,Wind/Hail,2177.43,True,2024,10,2024-10
POL032690,51,C8,8794,8.7,23,347000,Single-Family,305000,2024-10-02,Water Damage,13239.08,True,2024,10,2024-10
POL022351,45,C5,34738,1.0,32,424000,Condo,349000,2024-10-26,Theft,2884.58,True,2024,10,2024-10
POL049723,53,C13,5410,1.7,1,425000,Single-Family,400000,2024-10-16,Water Damage,9381.73,True,2024,10,2024-10
POL020322,37,C3,4076,5.6,12,293000,Single-Family,288000,2024-10-21,Theft,1743.57,True,2024,10,2024-10
POL046456,41,C13,5410,11.2,36,462000,Single-Family,446000,2024-10-09,Liability,15911.15,True,2024,10,2024-10
POL049660,56,C8,8794,11.8,22,311000,Single-Family,252000,2024-10-25,Wind/Hail,5443.93,True,2024,10,2024-10
POL029976,37,C8,8794,11.1,18,424000,Single-Family,395000,2024-10-26,Water Damage,13170.45,True,2024,10,2024-10
POL035448,36,C13,5410,11.9,37,240000,Single-Family,201000,2024-10-28,Theft,2081.45,True,2024,10,2024-10
POL057828,52,C4,21622,6.3,24,409000,Single-Family,330000,2024-10-22,Fire (Non-Wildfire),11669.65,True,2024,10,2024-10
POL021906,35,C3,4076,0.9,31,118000,Condo,106000,2024-10-08,Water Damage,4369.45,True,2024,10,2024-10
POL054295,41,C8,8794,4.5,13,264000,Single-Family,260000,2024-10-05,Liability,21567.55,True,2024,10,2024-10
POL055334,42,C5,34738,2.8,37,301000,Townhouse,293000,2024-11-05,Water Damage,16123.41,True,2024,11,2024-11
POL056634,45,C5,34738,12.5,41,427000,Single-Family,418000,2024-11-06,Liability,11477.08,True,2024,11,2024-11
POL042161,50,C5,34738,10.3,38,575000,Single-Family,541000,2024-11-05,Fire (Non-Wildfire),22844.03,True,2024,11,2024-11
POL043834,38,C7,6112,1.5,42,319000,Townhouse,291000,2024-11-08,Wind/Hail,3438.27,True,2024,11,2024-11
POL052891,48,C9,17804,10.5,7,356000,Single-Family,303000,2024-11-27,Theft,3227.82,True,2024,11,2024-11
POL029635,57,C11,6108,9.2,50,100000,Single-Family,82000,2024-11-23,Theft,3853.65,True,2024,11,2024-11
POL012982,43,C8,8794,10.4,35,299000,Condo,266000,2024-11-08,Water Damage,9371.06,True,2024,11,2024-11
POL043393,39,C3,4076,1.0,50,275000,Single-Family,223000,2024-11-06,Theft,2926.11,True,2024,11,2024-11
POL055217,46,C8,8794,10.8,21,275000,Single-Family,237000,2024-11-14,Theft,4609.15,True,2024,11,2024-11
POL019504,50,C3,4076,0.4,31,230000,Single-Family,223000,2024-11-20,Water Damage,7790.6,True,2024,11,2024-11
POL024250,48,C3,4076,0.8,32,116000,Townhouse,111000,2024-11-13,Liability,8072.89,True,2024,11,2024-11
POL024534,41,C10,73430,8.0,41,660000,Single-Family,592000,2024-11-15,Wind/Hail,11458.22,True,2024,11,2024-11
POL036466,41,C1,4990,7.3,18,322000,Single-Family,285000,2024-11-06,Wind/Hail,3349.18,True,2024,11,2024-11
POL026851,36,C8,8794,3.0,18,285000,Townhouse,256000,2024-11-28,Water Damage,6137.1,True,2024,11,2024-11
POL020538,49,C13,5410,10.2,12,448000,Condo,419000,2024-11-24,Wind/Hail,5848.76,True,2024,11,2024-11
POL016694,45,C14,7788,12.3,27,323000,Townhouse,275000,2024-11-24,Liability,13806.73,True,2024,11,2024-11
POL012861,50,C8,8794,10.7,35,317000,Single-Family,287000,2024-11-23,Other,4195.62,True,2024,11,2024-11
POL018288,39,C10,73430,0.9,7,552000,Condo,500000,2024-11-02,Theft,3020.73,True,2024,11,2024-11
POL030268,36,C8,8794,12.0,41,387000,Condo,380000,2024-11-28,Theft,1369.23,True,2024,11,2024-11
POL017120,35,C8,8794,12.5,1,324000,Single-Family,298000,2024-11-19,Liability,9290.54,True,2024,11,2024-11
